,BLOCKGROUP,pair,distance,class,start_lat,start_lon,end_lat,end_lon,rank
195845,530330066001,530330066001-Eastlake,1234,urban village,47.63046,-122.32711,47.64085403,-122.3256253,1.0
196976,530330066002,530330066002-Eastlake,384,urban village,47.6374,-122.32593,47.64085403,-122.3256253,1.0
198117,530330067001,530330067001-Outside-Villages,660,urban village,47.63238,-122.34156000000002,47.63845644,-122.3352405,1.0
199265,530330067002,530330067002-Uptown,1239,urban village,47.6273,-122.34555,47.62371752,-122.3565409,1.0
200400,530330067003,530330067003-Upper-Queen-Anne,1239,urban village,47.63146,-122.34787,47.63125611,-122.358828,1.0
201542,530330067004,530330067004-Upper-Queen-Anne,1922,urban village,47.63599,-122.34711000000001,47.63125611,-122.358828,1.0
202676,530330068001,530330068001-Upper-Queen-Anne,1000,urban village,47.63613,-122.35318000000001,47.63125611,-122.358828,1.0
203802,530330068002,530330068002-Upper-Queen-Anne,781,urban village,47.63596,-122.35897,47.63125611,-122.358828,1.0
204918,530330069001,530330069001-Upper-Queen-Anne,1113,urban village,47.63717000000001,-122.36497,47.63125611,-122.358828,1.0
206040,530330069002,530330069002-Upper-Queen-Anne,860,urban village,47.63308,-122.36673,47.63125611,-122.358828,1.0
207175,530330069003,530330069003-Upper-Queen-Anne,717,urban village,47.62968,-122.3657,47.63125611,-122.358828,1.0
208288,530330069004,530330069004-Upper-Queen-Anne,2012,urban village,47.63754,-122.37041,47.63125611,-122.358828,1.0
209427,530330070001,530330070001-Upper-Queen-Anne,595,urban village,47.63004,-122.35368999999999,47.63125611,-122.358828,1.0
210566,530330070002,530330070002-Uptown,787,urban village,47.62572,-122.36251000000001,47.62371752,-122.3565409,1.0
211711,530330070003,530330070003-Uptown,565,urban village,47.62641,-122.35338999999999,47.62371752,-122.3565409,1.0
212848,530330070004,530330070004-Upper-Queen-Anne,68,urban village,47.63095,-122.35921,47.63125611,-122.358828,1.0
213989,530330070005,530330070005-Uptown,384,urban village,47.62575,-122.35857,47.62371752,-122.3565409,1.0
215129,530330070006,530330070006-Upper-Queen-Anne,805,urban village,47.6282,-122.36001999999999,47.63125611,-122.358828,1.0
216258,530330071001,530330071001-Uptown,708,urban village,47.62345,-122.36356,47.62371752,-122.3565409,1.0
217395,530330071002,530330071002-Uptown,542,urban village,47.62173,-122.35361,47.62371752,-122.3565409,1.0
218515,530330072001,530330072001-Denny-Triangle,1078,urban village,47.61995,-122.34262,47.61683573,-122.3319319,1.0
219645,530330072002,530330072002-Denny-Triangle,1174,urban village,47.61712,-122.34401000000001,47.61683573,-122.3319319,1.0
220766,530330072003,530330072003-Belltown,1014,urban village,47.61759,-122.34794,47.61443468,-122.3473412,1.0
221913,530330073001,530330073001-Denny-Triangle,842,urban village,47.62234,-122.33108,47.61683573,-122.3319319,1.0
223047,530330073002,530330073002-Denny-Triangle,66,urban village,47.61741,-122.33207,47.61683573,-122.3319319,1.0
224187,530330073003,530330073003-Denny-Triangle,654,urban village,47.61988,-122.33636000000001,47.61683573,-122.3319319,1.0
225313,530330074011,530330074011-Capitol-Hill,869,urban village,47.62413,-122.32481999999999,47.62031626,-122.3198659,1.0
226435,530330074012,530330074012-Capitol-Hill,536,urban village,47.62307,-122.32198999999999,47.62031626,-122.3198659,1.0
227564,530330074013,530330074013-Capitol-Hill,895,urban village,47.6226,-122.32743,47.62031626,-122.3198659,1.0
228696,530330074014,530330074014-Capitol-Hill,611,urban village,47.622,-122.32485,47.62031626,-122.3198659,1.0
229829,530330074021,530330074021-Capitol-Hill,424,urban village,47.6199,-122.3239,47.62031626,-122.3198659,1.0
230977,530330074022,530330074022-Pike/Pine,528,urban village,47.61758,-122.32338999999999,47.61459624,-122.3210117,1.0
232106,530330074023,530330074023-Denny-Triangle,561,urban village,47.61812000000001,-122.32658,47.61683573,-122.3319319,1.0
233211,530330075001,530330075001-Capitol-Hill,682,urban village,47.62213,-122.31416999999999,47.62031626,-122.3198659,1.0
234326,530330075002,530330075002-Pike/Pine,761,urban village,47.617059999999995,-122.31416000000002,47.61459624,-122.3210117,1.0
235427,530330075003,530330075003-Capitol-Hill,342,urban village,47.622679999999995,-122.31832,47.62031626,-122.3198659,1.0
236555,530330075004,530330075004-Pike/Pine,425,urban village,47.61474000000001,-122.31743,47.61459624,-122.3210117,1.0
237652,530330075005,530330075005-Capitol-Hill,247,urban village,47.61867,-122.31878999999999,47.62031626,-122.3198659,1.0
238753,530330076001,530330076001-Madison-Miller,517,urban village,47.62423,-122.30751000000001,47.61973216,-122.3072317,1.0
239851,530330076002,530330076002-Madison-Miller,243,urban village,47.6207,-122.30528999999999,47.61973216,-122.3072317,1.0
240943,530330076003,530330076003-Madison-Miller,366,urban village,47.62105,-122.31026000000001,47.61973216,-122.3072317,1.0
241995,530330077001,530330077001-Madison-Miller,1244,urban village,47.6192,-122.29406999999999,47.61973216,-122.3072317,1.0
243065,530330077002,530330077002-Madison-Miller,994,urban village,47.62304,-122.29898,47.61973216,-122.3072317,1.0
244129,530330077003,530330077003-Madison-Miller,1113,urban village,47.6152,-122.29928000000001,47.61973216,-122.3072317,1.0
245202,530330077004,530330077004-Madison-Miller,782,urban village,47.61918,-122.29975,47.61973216,-122.3072317,1.0
246213,530330078001,530330078001-23rd-&-Union-Jackson,2669,urban village,47.61182,-122.28493999999999,47.60314511,-122.306682,1.0
247247,530330078002,530330078002-23rd-&-Union-Jackson,2072,urban village,47.60923,-122.28785,47.60314511,-122.306682,1.0
248307,530330078003,530330078003-Madison-Miller,2233,urban village,47.613820000000004,-122.28889,47.61973216,-122.3072317,1.0
249345,530330078004,530330078004-Madison-Miller,2001,urban village,47.61987,-122.28826000000001,47.61973216,-122.3072317,1.0
250419,530330079001,530330079001-Madison-Miller,1153,urban village,47.613859999999995,-122.3041,47.61973216,-122.3072317,1.0
251497,530330079002,530330079002-Madison-Miller,649,urban village,47.61392,-122.30702,47.61973216,-122.3072317,1.0
252579,530330079003,530330079003-Pike/Pine,1075,urban village,47.61224,-122.31083000000001,47.61459624,-122.3210117,1.0
253665,530330079004,530330079004-Madison-Miller,638,urban village,47.61528,-122.31081,47.61973216,-122.3072317,1.0
254752,530330079005,530330079005-Madison-Miller,371,urban village,47.61757,-122.30917,47.61973216,-122.3072317,1.0
255854,530330080011,530330080011-Belltown,859,urban village,47.616820000000004,-122.35038999999999,47.61443468,-122.3473412,1.0
256978,530330080012,530330080012-Belltown,955,urban village,47.61432,-122.34612,47.61443468,-122.3473412,1.0
258090,530330080013,530330080013-Belltown,1222,urban village,47.61636,-122.35521999999999,47.61443468,-122.3473412,1.0
259204,530330080014,530330080014-Belltown,842,urban village,47.61486,-122.35101,47.61443468,-122.3473412,1.0
260318,530330080015,530330080015-Belltown,1035,urban village,47.615970000000004,-122.35288999999999,47.61443468,-122.3473412,1.0
261434,530330080021,530330080021-Belltown,684,urban village,47.61177,-122.34257,47.61443468,-122.3473412,1.0
262564,530330080022,530330080022-Pioneer-Square,4449,urban village,47.61235,-122.34743,47.60065827,-122.3324547,1.0
263635,530330081001,530330081001-Commercial-Core,534,urban village,47.60532,-122.33811999999999,47.60779193,-122.3357634,1.0
264733,530330081002,530330081002-Commercial-Core,217,urban village,47.60683,-122.3343,47.60779193,-122.3357634,1.0
265839,530330081003,530330081003-Commercial-Core,766,urban village,47.60889,-122.34101000000001,47.60779193,-122.3357634,1.0
266808,530330082001,530330082001-Commercial-Core,577,urban village,47.61079,-122.33311,47.60779193,-122.3357634,1.0
267914,530330082002,530330082002-Commercial-Core,734,urban village,47.60827000000001,-122.32895,47.60779193,-122.3357634,1.0
269038,530330082003,530330082003-Commercial-Core,760,urban village,47.61081,-122.32994,47.60779193,-122.3357634,1.0
270161,530330083001,530330083001-Pike/Pine,908,urban village,47.60982,-122.32635,47.61459624,-122.3210117,1.0
271280,530330083002,530330083002-Denny-Triangle,1051,urban village,47.61354,-122.32943,47.61683573,-122.3319319,1.0
272424,530330084001,530330084001-Pike/Pine,309,urban village,47.61488,-122.323,47.61459624,-122.3210117,1.0
273539,530330084002,530330084002-Pike/Pine,572,urban village,47.61118,-122.32303999999999,47.61459624,-122.3210117,1.0
274673,530330084003,530330084003-Pike/Pine,549,urban village,47.61499,-122.32708000000001,47.61459624,-122.3210117,1.0
275754,530330085001,530330085001-Commercial-Core,969,urban village,47.60624,-122.32717,47.60779193,-122.3357634,1.0
276824,530330085002,530330085002-12th-Avenue,512,urban village,47.60559,-122.32225,47.60831512,-122.3173448,1.0
277884,530330085003,530330085003-12th-Avenue,1009,urban village,47.60326,-122.3255,47.60831512,-122.3173448,1.0
278970,530330086001,530330086001-12th-Avenue,325,urban village,47.60901,-122.31475,47.60831512,-122.3173448,1.0
280055,530330086002,530330086002-12th-Avenue,91,urban village,47.60805,-122.3187,47.60831512,-122.3173448,1.0
281113,530330086003,530330086003-12th-Avenue,578,urban village,47.603229999999996,-122.31653,47.60831512,-122.3173448,1.0
282193,530330087001,530330087001-23rd-&-Union-Jackson,661,urban village,47.60821,-122.3079,47.60314511,-122.306682,1.0
283252,530330087002,530330087002-23rd-&-Union-Jackson,260,urban village,47.60404000000001,-122.30474,47.60314511,-122.306682,1.0
284307,530330087003,530330087003-23rd-&-Union-Jackson,360,urban village,47.603809999999996,-122.30984,47.60314511,-122.306682,1.0
285360,530330088001,530330088001-23rd-&-Union-Jackson,1531,urban village,47.61099,-122.29771000000001,47.60314511,-122.306682,1.0
286414,530330088002,530330088002-23rd-&-Union-Jackson,1329,urban village,47.60666,-122.29761,47.60314511,-122.306682,1.0
287445,530330088003,530330088003-23rd-&-Union-Jackson,945,urban village,47.602959999999996,-122.29755,47.60314511,-122.306682,1.0
288478,530330089001,530330089001-North-Rainier,1872,urban village,47.59673,-122.28898999999998,47.58542942,-122.2975735,1.0
289511,530330089002,530330089002-North-Rainier,1328,urban village,47.595040000000004,-122.29458999999999,47.58542942,-122.2975735,1.0
290538,530330089003,530330089003-23rd-&-Union-Jackson,1091,urban village,47.59984,-122.2974,47.60314511,-122.306682,1.0
291579,530330089004,530330089004-23rd-&-Union-Jackson,1361,urban village,47.59505,-122.29997,47.60314511,-122.306682,1.0
292622,530330090001,530330090001-23rd-&-Union-Jackson,777,urban village,47.5974,-122.30426999999999,47.60314511,-122.306682,1.0
293657,530330090002,530330090002-23rd-&-Union-Jackson,884,urban village,47.59875,-122.31177,47.60314511,-122.306682,1.0
294700,530330091001,530330091001-Chinatown-International-District,545,urban village,47.59875,-122.32033999999999,47.59797954,-122.3253079,1.0
295746,530330091002,530330091002-Chinatown-International-District,100,urban village,47.59751,-122.32571999999999,47.59797954,-122.3253079,1.0
296797,530330092001,530330092001-Chinatown-International-District,363,urban village,47.60035,-122.32593999999999,47.59797954,-122.3253079,1.0
297867,530330092002,530330092002-Pioneer-Square,155,urban village,47.60041,-122.33338,47.60065827,-122.3324547,1.0
298877,530330093001,530330093001-Greater-Duwamish,3611,urban village,47.59066,-122.32143,47.57516743,-122.3335259,1.0
299885,530330093002,530330093002-Pioneer-Square,1643,urban village,47.589459999999995,-122.33533999999999,47.60065827,-122.3324547,1.0
300830,530330093003,530330093003-Greater-Duwamish,939,urban village,47.569559999999996,-122.32926,47.57516743,-122.3335259,1.0
301822,530330094001,530330094001-North-Beacon-Hill,308,urban village,47.58798,-122.31546999999999,47.585549,-122.3143521,1.0
302820,530330094002,530330094002-23rd-&-Union-Jackson,1627,urban village,47.591409999999996,-122.30775,47.60314511,-122.306682,1.0
303800,530330094003,530330094003-North-Beacon-Hill,844,urban village,47.58339,-122.3073,47.585549,-122.3143521,1.0
304779,530330094004,530330094004-North-Beacon-Hill,174,urban village,47.58419,-122.31459,47.585549,-122.3143521,1.0
305783,530330094005,530330094005-North-Rainier,1568,urban village,47.59034000000001,-122.31326999999999,47.58542942,-122.2975735,1.0
306742,530330095001,530330095001-North-Rainier,2762,urban village,47.58592,-122.29026999999999,47.58542942,-122.2975735,1.0
307711,530330095002,530330095002-North-Rainier,145,urban village,47.58679,-122.29805,47.58542942,-122.2975735,1.0
308622,530330095003,530330095003-North-Rainier,1690,urban village,47.57654,-122.28606,47.58542942,-122.2975735,1.0
309546,530330095004,530330095004-North-Rainier,1080,urban village,47.57734,-122.29451,47.58542942,-122.2975735,1.0
310416,530330096001,530330096001-Admiral,1589,urban village,47.58497,-122.38091000000001,47.58234954,-122.3864201,1.0
311279,530330096002,530330096002-Admiral,105,urban village,47.58329000000001,-122.38637,47.58234954,-122.3864201,1.0
312109,530330096003,530330096003-Admiral,739,urban village,47.58374,-122.39385,47.58234954,-122.3864201,1.0
312962,530330096004,530330096004-Admiral,859,urban village,47.58788,-122.38885,47.58234954,-122.3864201,1.0
313828,530330096005,530330096005-Admiral,1052,urban village,47.5906,-122.38803,47.58234954,-122.3864201,1.0
314573,530330097011,530330097011-Admiral,1805,urban village,47.57663,-122.40586,47.58234954,-122.3864201,1.0
315222,530330097012,530330097012-Admiral,2240,urban village,47.57567,-122.41146,47.58234954,-122.3864201,1.0
315831,530330097013,530330097013-Admiral,2602,urban village,47.57465,-122.41426000000001,47.58234954,-122.3864201,1.0
316460,530330097014,530330097014-West-Seattle-Junction,2070,urban village,47.56629,-122.4043,47.5611362,-122.3824611,1.0
317267,530330097021,530330097021-Admiral,1250,urban village,47.57685,-122.39227,47.58234954,-122.3864201,1.0
318062,530330097022,530330097022-West-Seattle-Junction,1476,urban village,47.56811,-122.39258999999998,47.5611362,-122.3824611,1.0
318726,530330097023,530330097023-West-Seattle-Junction,1033,urban village,47.56211,-122.39511,47.5611362,-122.3824611,1.0
319453,530330097024,530330097024-West-Seattle-Junction,2002,urban village,47.56881,-122.39877,47.5611362,-122.3824611,1.0
320225,530330097025,530330097025-Admiral,1347,urban village,47.5771,-122.39901,47.58234954,-122.3864201,1.0
321082,530330098001,530330098001-Admiral,648,urban village,47.57867,-122.38373999999999,47.58234954,-122.3864201,1.0
321953,530330098002,530330098002-Admiral,1387,urban village,47.57414,-122.38011999999999,47.58234954,-122.3864201,1.0
322844,530330098003,530330098003-West-Seattle-Junction,907,urban village,47.56776,-122.37966999999999,47.5611362,-122.3824611,1.0
323650,530330098004,530330098004-West-Seattle-Junction,884,urban village,47.56596,-122.38536,47.5611362,-122.3824611,1.0
324480,530330098005,530330098005-Admiral,1100,urban village,47.57246,-122.38682,47.58234954,-122.3864201,1.0
325396,530330099001,530330099001-West-Seattle-Junction,1560,urban village,47.571020000000004,-122.37443999999999,47.5611362,-122.3824611,1.0
326298,530330099002,530330099002-West-Seattle-Junction,2645,urban village,47.56444000000001,-122.35887,47.5611362,-122.3824611,1.0
327144,530330099003,530330099003-West-Seattle-Junction,808,urban village,47.55972,-122.37106000000001,47.5611362,-122.3824611,1.0
328045,530330099004,530330099004-Greater-Duwamish,2730,urban village,47.57685,-122.35977,47.57516743,-122.3335259,1.0
328980,530330100011,530330100011-North-Rainier,2063,urban village,47.5713,-122.30208,47.58542942,-122.2975735,1.0
329908,530330100012,530330100012-North-Beacon-Hill,2368,urban village,47.56594000000001,-122.3113,47.585549,-122.3143521,1.0
330818,530330100013,530330100013-Columbia-City,1177,urban village,47.56472,-122.29873,47.55949393,-122.2885288,1.0
331778,530330100021,530330100021-North-Beacon-Hill,1173,urban village,47.576029999999996,-122.3139,47.585549,-122.3143521,1.0
332741,530330100022,530330100022-North-Beacon-Hill,917,urban village,47.57844,-122.3111,47.585549,-122.3143521,1.0
333694,530330100023,530330100023-North-Beacon-Hill,1431,urban village,47.57823,-122.30581000000001,47.585549,-122.3143521,1.0
