bg_od_pair,google_duration,trip_path_distance,origin_lat,origin_lng,dest_lat,dest_lng
530330114012 to 530330072003,56.4,9.41,47.525982,-122.36563999999998,47.61744,-122.34782
530330114012 to 530330073003,21.0,8.540123024,47.527987,-122.36423,47.615686,-122.335978
530330114012 to 530330080022,21.0,7.53,47.52792,-122.35927,47.61318,-122.35069
530330114012 to 530330081002,18.0,7.33839151,47.527487,-122.364122,47.604981,-122.333931
530330114012 to 530330082001,45.0,8.18,47.52789,-122.35921,47.60958,-122.33405
530330114012 to 530330093002,20.75,8.587777531875,47.527478499999994,-122.3612865,47.583611125000004,-122.334962875
530330114012 to 530330093003,23.5,6.315,47.52767,-122.363945,47.58127999999999,-122.3349
530330114012 to 530330098001,15.5,4.515000000000001,47.528045000000006,-122.3605,47.578045,-122.38409
530330114012 to 530330098003,11.0,3.4375413775,47.52712725000001,-122.36065500000001,47.56449075,-122.37694325000001
530330114012 to 530330098004,14.0,3.78,47.52485,-122.36838,47.56817,-122.38415
530330114012 to 530330098005,15.285714285714286,3.7328571428571427,47.527379999999994,-122.36749571428572,47.57355142857143,-122.38675857142859
530330114012 to 530330103005,27.0,3.97,47.52779,-122.35956000000003,47.55599,-122.28545666666666
530330114012 to 530330105004,3.0,2.85,47.52783,-122.35943,47.56161,-122.3842
530330114012 to 530330106001,10.0,2.12,47.52827,-122.36363,47.54631,-122.3768
530330114012 to 530330107012,9.0,0.92,47.52787,-122.35936,47.53708,-122.36378
530330114012 to 530330108002,4.0,0.781684718,47.52795,-122.361434,47.53824,-122.360726
530330114012 to 530330114012,5.5,0.5542857142857143,47.52755642857143,-122.36545214285715,47.52765357142856,-122.36280928571428
530330114012 to 530330114021,4.12,0.62828574384,47.52776548,-122.36020055999995,47.522640679999995,-122.36567216000003
530330114012 to 530330114022,6.0,1.0643906153333333,47.526863999999996,-122.363973,47.519398,-122.35767266666666
530330114012 to 530330114023,2.0,0.6602294390000001,47.52715725,-122.36056500000001,47.52027974999999,-122.36823125000001
530330114012 to 530330115002,4.0,0.73,47.525498,-122.365492,47.528281,-122.37663899999998
530330114012 to 530330262001,22.0,13.3,47.52596,-122.36498,47.44171,-122.2235
530330114012 to 530330267002,7.0,2.095884383,47.526442,-122.369601,47.502387,-122.3601
530330114012 to 530330276002,19.0,3.81,47.52727,-122.36889,47.47763,-122.34787
530330114012 to 530330328001,52.0,34.78,47.52608,-122.3656,47.54299,-121.83474
530330114013 to 530330082001,15.0,7.520453213,47.535345,-122.358759,47.609755,-122.332085
530330114013 to 530330099004,11.0,3.22,47.52568,-122.35776,47.56534,-122.36838
530330114013 to 530330114021,7.0,0.73,47.52792,-122.35902,47.52219,-122.36529
530330114021 to 530330017011,36.0,14.18,47.52434,-122.35809,47.69195,-122.35864
530330114021 to 530330029001,35.666666666666664,13.4,47.52431333333334,-122.35810666666667,47.686483333333335,-122.35717333333332
530330114021 to 530330029002,25.5,13.05,47.52438,-122.35815,47.68605000000001,-122.35718499999999
530330114021 to 530330080021,18.0,8.151144778,47.521191,-122.363211,47.610136,-122.342057
530330114021 to 530330081003,36.0,7.88,47.52384,-122.36657,47.60809,-122.34114
530330114021 to 530330085003,22.0,8.49,47.52205,-122.36903999999998,47.60514000000001,-122.32505
530330114021 to 530330093002,22.0,5.33,47.52434,-122.35836,47.58527,-122.34019
530330114021 to 530330095002,25.0,9.22,47.522,-122.36503,47.59142,-122.29946
530330114021 to 530330096002,20.0,5.25,47.52308,-122.36417,47.58214,-122.38816
530330114021 to 530330097013,18.0,5.767565622,47.52170200000001,-122.370344,47.582309,-122.403786
530330114021 to 530330098001,20.0,5.23,47.52181,-122.36574,47.57929,-122.38685
530330114021 to 530330098003,33.0,4.44,47.52259,-122.36566,47.56439,-122.37675
530330114021 to 530330098004,18.0,4.074,47.522589999999994,-122.367174,47.563635999999995,-122.387986
530330114021 to 530330099002,9.0,3.1934326926666667,47.52386266666667,-122.36873966666667,47.56352233333333,-122.363352
530330114021 to 530330099004,15.0,4.3688374114999995,47.5213405,-122.3660155,47.575243,-122.371329
530330114021 to 530330103005,26.5,7.87,47.524325,-122.357995,47.557109999999994,-122.285475
530330114021 to 530330105001,20.5,3.2350000000000003,47.52428,-122.35812,47.562325,-122.37799
530330114021 to 530330105004,12.0,3.677273578,47.521766,-122.3656995,47.561434500000004,-122.3838025
530330114021 to 530330105005,12.0,3.58,47.52267,-122.36648999999998,47.55962,-122.38845
530330114021 to 530330106003,11.333333333333334,2.37,47.52196,-122.36688,47.54222000000001,-122.38776666666666
530330114021 to 530330106005,13.0,3.76,47.52199,-122.36575,47.5543,-122.39891
530330114021 to 530330107011,3.0,1.23,47.52189,-122.36589,47.53938,-122.36156
530330114021 to 530330107012,8.0,1.42,47.52264,-122.36592,47.53652,-122.36341000000002
530330114021 to 530330110022,19.0,6.605795101000001,47.52321800000001,-122.366263,47.54184999999999,-122.298585
530330114021 to 530330112002,14.0,3.085,47.52212,-122.36592,47.529195,-122.323845
530330114021 to 530330112003,13.0,4.0460967045,47.522518500000004,-122.366548,47.524094000000005,-122.3208085
530330114021 to 530330113002,5.0,0.997921826,47.521433,-122.369273,47.517421,-122.354008
530330114021 to 530330114012,5.916666666666667,0.5812499999999999,47.52254154166666,-122.36566933333337,47.527416541666675,-122.3665943333334
530330114021 to 530330114021,2.8076923076923075,0.27723769484615385,47.52288834615384,-122.3655976923077,47.52303392307691,-122.36507446153843
530330114021 to 530330114022,3.5,0.48500000000000004,47.521818249999995,-122.36510949999999,47.52017525,-122.35721375
530330114021 to 530330114023,2.0,0.27,47.52268999999999,-122.36563999999998,47.51991,-122.3694
530330114021 to 530330116004,11.0,1.86,47.52421,-122.35759,47.52089,-122.38689
530330114021 to 530330120003,8.5,1.28,47.521775000000005,-122.36898500000001,47.51253,-122.38523
530330114021 to 530330121002,6.0,1.902638002,47.521979,-122.36598,47.505038,-122.380116
530330114021 to 530330238031,34.5,16.785,47.524325000000005,-122.35811,47.617599999999996,-122.197525
530330114021 to 530330238032,40.0,17.22,47.52436,-122.35812,47.61779,-122.19406
530330114021 to 530330262001,29.0,9.69,47.52422,-122.36543,47.45451,-122.26312
530330114021 to 530330265002,3.0,0.68,47.52213,-122.36552,47.51552999999999,-122.35474
530330114021 to 530330266001,5.0,0.994814971,47.521976,-122.366682,47.51565,-122.356617
530330114021 to 530330266002,3.0,0.5,47.52244,-122.3657,47.51728,-122.36901
530330114021 to 530330268013,7.0,1.657196457,47.52206,-122.367933,47.508114,-122.354341
530330114021 to 530330268014,9.0,1.61,47.52221,-122.36545,47.50684,-122.35303
530330114021 to 530330279001,21.0,4.535,47.522476999999995,-122.364484,47.468804000000006,-122.34397
530330114021 to 530330279003,14.0,7.356411269,47.524226,-122.364283,47.461838,-122.335398
530330114021 to 530330282003,30.0,8.11,47.52131,-122.36783,47.46609,-122.28772
530330114021 to 530330323281,35.0,25.50106584,47.523844,-122.364148,47.648509,-122.037251
530330114022 to 530330017013,44.0,14.71,47.51831,-122.35865,47.70491,-122.35423
530330114022 to 530330054004,20.0,10.98583928,47.517553,-122.359486,47.654691,-122.34296299999998
530330114022 to 530330066001,16.0,8.218252846,47.522669,-122.356063,47.62557,-122.334388
530330114022 to 530330070005,23.0,9.5,47.52128,-122.3563,47.62551,-122.35896
530330114022 to 530330072001,44.0,9.52,47.52129,-122.35633,47.62049,-122.34649
530330114022 to 530330073003,21.0,9.42,47.520061,-122.356985,47.624068,-122.335476
530330114022 to 530330079004,30.0,9.59,47.52133,-122.35617,47.61638,-122.31259
530330114022 to 530330080013,45.0,9.0,47.51831,-122.35918,47.61742,-122.35764
530330114022 to 530330081002,17.0,7.778943549,47.518737,-122.36236,47.605838,-122.334683
530330114022 to 530330089003,22.0,9.4,47.51953,-122.36063,47.60101,-122.29596
530330114022 to 530330093002,12.0,7.07,47.5212,-122.35649,47.58982,-122.32915
530330114022 to 530330093003,13.333333333333334,5.364425845666666,47.519960000000005,-122.35892433333333,47.56442466666667,-122.32876499999999
530330114022 to 530330094002,22.0,8.395,47.520435,-122.35841500000001,47.593635,-122.310365
530330114022 to 530330098001,17.75,5.4975,47.518282500000005,-122.35911,47.57737,-122.38714250000001
530330114022 to 530330098004,17.0,4.86,47.51754,-122.35676,47.56717,-122.3864
530330114022 to 530330099002,10.0,3.543678813,47.517553,-122.359486,47.568178,-122.36305
530330114022 to 530330100022,19.0,7.55,47.52122,-122.35649,47.57653,-122.30995
530330114022 to 530330105005,17.5,4.970000000000001,47.521255,-122.35621,47.559725,-122.38743500000001
530330114022 to 530330106003,11.0,2.95,47.52061,-122.35649,47.5438,-122.38666
530330114022 to 530330107012,5.0,1.5,47.5196,-122.36065,47.53639,-122.36338
530330114022 to 530330108002,4.0,1.3906282980000002,47.522621,-122.357518,47.538268,-122.360764
530330114022 to 530330109001,12.0,3.76,47.51824000000001,-122.3556,47.54295,-122.32044
530330114022 to 530330109002,15.0,4.0,47.51957,-122.36071,47.54847,-122.31632
530330114022 to 530330113002,3.0,0.25,47.51829,-122.35885,47.51743,-122.35507
530330114022 to 530330114012,5.0,0.9412895379999999,47.517927,-122.357482,47.526315,-122.365962
530330114022 to 530330114021,4.5,0.5283333333333334,47.5189385,-122.35919083333333,47.52222583333333,-122.36532050000001
530330114022 to 530330114022,2.2,0.27947170379999997,47.5191134,-122.35785200000001,47.518802599999994,-122.35864120000001
530330114022 to 530330115002,10.0,1.26,47.51822,-122.35866,47.52296,-122.37638
530330114022 to 530330116006,8.666666666666666,2.4566666666666666,47.52019666666666,-122.35930333333333,47.53046333333333,-122.39329333333335
530330114022 to 530330228033,34.0,21.55970959,47.521615,-122.356768,47.639322,-122.128383
530330114022 to 530330248001,23.0,16.26,47.5213,-122.3565,47.5783,-122.13879
530330114022 to 530330253022,26.5,12.855,47.519594999999995,-122.36078,47.481167500000005,-122.21503500000001
530330114022 to 530330262001,24.0,12.33038476,47.520426,-122.3588435,47.4511855,-122.2264165
530330114022 to 530330265002,6.0,0.533792355,47.520920000000004,-122.359407,47.5170575,-122.3546595
530330114022 to 530330266002,3.5,0.5700000000000001,47.51902,-122.35982,47.516675,-122.36741
530330114022 to 530330268013,7.0,1.23,47.51781,-122.36141,47.50766,-122.35005
530330114022 to 530330268014,24.4,1.296,47.517622,-122.36160399999999,47.507614,-122.349818
530330114022 to 530330272002,16.0,6.854343501,47.521272,-122.356877,47.490014,-122.272169
530330114022 to 530330273004,12.0,5.25679866,47.518997,-122.357438,47.488522,-122.30733899999998
530330114022 to 530330275001,11.0,2.43,47.51822,-122.36107,47.48763,-122.3487
530330114022 to 530330279001,12.0,3.900345767,47.519793,-122.358223,47.466931,-122.344801
530330114022 to 530330303132,32.0,22.24,47.522669,-122.356063,47.294849,-122.324203
530330114022 to 530530632003,41.0,34.13066629,47.518997,-122.357438,47.195911,-122.441459
530330114022 to 530610536023,86.0,64.44238641,47.522621,-122.357518,48.082974,-121.77376
530330114023 to 530330093002,24.0,7.72,47.52066,-122.3765,47.59751,-122.3316
530330114023 to 530330106003,11.0,2.45,47.51832,-122.37432,47.54356,-122.38873999999998
530330114023 to 530330114012,2.2,0.6561835512,47.520223800000004,-122.368471,47.527281800000004,-122.36054800000002
530330114023 to 530330114021,2.0,0.2333333333333333,47.51991,-122.3694,47.52166,-122.36572
530330115001 to 530330074014,24.0,9.36,47.52921,-122.37435,47.62258,-122.32633
530330115001 to 530330093002,17.0,6.08322209,47.534441,-122.372848,47.591391,-122.332328
530330115001 to 530330098004,12.0,3.21,47.53258,-122.36937,47.56783,-122.38374
530330115001 to 530330106003,7.5,1.2650000000000001,47.536405,-122.37193500000001,47.5422,-122.38477
530330115002 to 530330070005,24.0,9.09,47.52854,-122.37622,47.62593,-122.35916
530330115002 to 530330085002,30.0,8.56,47.52296,-122.37638,47.60602,-122.32166
530330115002 to 530330095004,27.0,7.86,47.52376,-122.37307,47.57536,-122.2919
530330115002 to 530330114012,3.0,0.73,47.528281,-122.37663899999998,47.525498,-122.365492
530330115002 to 530330115002,11.0,0.5800000000000001,47.52565,-122.37677500000001,47.525655,-122.37675
530330115002 to 530330118006,22.0,8.31,47.52134,-122.37718,47.53013,-122.2707
530330115002 to 530330265002,10.0,1.47,47.52381,-122.37311,47.51543,-122.35429
530330115003 to 530330098001,9.0,3.060252175,47.535938,-122.376315,47.578846,-122.378486
530330115003 to 530330098004,8.0,2.356238832,47.538939,-122.375981,47.567842,-122.381904
530330115003 to 530330099002,13.0,3.755,47.53301999999999,-122.38046,47.566095000000004,-122.360185
530330115003 to 530330114021,8.0,1.41,47.53407,-122.37642,47.52434,-122.35809
530330116001 to 530330032003,30.0,12.90214744,47.538682,-122.387687,47.670069,-122.38796200000002
530330116001 to 530330050001,22.0,11.13993929,47.538682,-122.387687,47.66337,-122.345359
530330116001 to 530330093003,12.0,5.279789387,47.537944,-122.383582,47.565404,-122.330269
530330116001 to 530330097011,11.0,3.618864704,47.537944,-122.383582,47.577348,-122.407194
530330116001 to 530330099002,13.5,3.36,47.54015,-122.38305,47.56594000000001,-122.35994
530330116001 to 530330105004,8.0,2.118253739,47.537944,-122.383582,47.562745,-122.381659
530330116001 to 530330105005,8.0,1.41,47.54023,-122.38289,47.55761,-122.38699
530330116001 to 530330106001,4.0,1.045146022,47.535632,-122.378409,47.548073,-122.377968
530330116002 to 530330098004,10.0,3.241692507,47.529413,-122.38357,47.565006,-122.385125
530330116003 to 530330104021,18.0,5.6,47.523969,-122.383002,47.548144,-122.314811
530330116003 to 530330224003,37.0,23.49465888,47.523672,-122.388043,47.683463,-122.205576
530330116003 to 530350927041,45.0,5.95894789,47.523969,-122.383002,47.5121,-122.501246
530330116004 to 530330090002,20.0,8.777486746,47.522161,-122.387173,47.599012,-122.313598
530330116004 to 530330097025,20.0,6.04,47.52104,-122.37698,47.58318,-122.40061
530330116004 to 530330098004,11.0,3.543678813,47.52105,-122.387003,47.563896,-122.387851
530330116004 to 530330106003,6.666666666666667,1.9169153833333334,47.521977333333325,-122.38503200000001,47.54144,-122.38832733333334
530330116004 to 530330114021,6.0,1.47,47.52089,-122.38689,47.52428,-122.35817
530330116005 to 530330052005,48.0,13.4,47.52062,-122.39009,47.66161,-122.31986
530330116005 to 530330071001,39.0,10.26,47.52409,-122.39095,47.62433,-122.36369
530330116005 to 530330075001,25.0,10.70435822,47.521952,-122.388022,47.621329,-122.313421
530330116005 to 530330098004,12.0,3.689079627,47.521952,-122.388022,47.56616500000001,-122.382437
530330116005 to 530330106002,8.0,2.4904549680000003,47.521883,-122.387837,47.549543,-122.38669099999998
530330116005 to 530330106003,6.5,1.595,47.52247,-122.391705,47.542465,-122.386815
530330116005 to 530330109001,18.0,6.831352774,47.521883,-122.387837,47.536649,-122.303677
530330116005 to 530330116006,5.0,0.8608365813333334,47.52241033333333,-122.38953666666667,47.531141,-122.39442933333333
530330116005 to 530330318002,39.0,20.65375067,47.520575,-122.390588,47.400685,-122.152609
530330116006 to 530330095004,78.0,9.68,47.52704,-122.39499,47.58008,-122.2984
530330116006 to 530330097014,8.0,2.894346118,47.529066,-122.396758,47.566972,-122.40878700000002
530330116006 to 530330098001,11.0,3.05,47.540663,-122.396468,47.577595,-122.382982
530330116006 to 530330099002,17.0,3.21,47.52919,-122.39678,47.56566,-122.35405
530330116006 to 530330105003,10.5,2.01,47.530235000000005,-122.393215,47.55518,-122.3873
530330116006 to 530330106002,4.0,1.270082324,47.529196,-122.396771,47.549115,-122.386841
530330116006 to 530330106003,5.0,1.1594782860000001,47.5333975,-122.39719099999999,47.546395000000004,-122.386961
530330116006 to 530330106006,3.0,0.78,47.5366,-122.39154,47.54672,-122.38743999999998
530330116006 to 530330112003,23.0,5.78,47.52756,-122.3967,47.52456,-122.31513
530330116006 to 530330114022,15.0,2.706666666666667,47.53373333333334,-122.39390333333334,47.520129999999995,-122.35927333333335
530330116006 to 530330116005,3.0,1.28,47.540663,-122.396468,47.523271,-122.39301
530330116006 to 530330116006,26.333333333333332,1.275,47.52827833333334,-122.393325,47.529606666666666,-122.39412499999999
530330116006 to 530330120003,6.0,1.35,47.52642,-122.39318,47.5124,-122.38481000000002
530330117001 to 530330076003,20.0,8.373595596,47.528904,-122.279797,47.618941,-122.311712
530330117001 to 530330082001,25.333333333333332,7.349717458666667,47.525363,-122.278256,47.611624,-122.333286
530330117001 to 530330085003,14.0,6.584047116,47.530115,-122.280303,47.602998,-122.328543
530330117001 to 530330118006,4.0,0.904716176,47.527693,-122.279291,47.529843,-122.269452
530330117004 to 530330093002,15.0,7.49,47.50756,-122.27617,47.58791,-122.32656
530330117004 to 530330100013,15.0,3.992308675,47.517457,-122.275969,47.564408,-122.296625
530330117004 to 530330323151,44.0,29.78,47.50808,-122.27634,47.66391,-122.01536000000002
530330118001 to 530330102004,5.0,1.734867832,47.531448,-122.264614,47.553573,-122.26913799999998
530330118001 to 530330118006,3.0,0.1,47.52212,-122.26406,47.52177,-122.26556
