SERIALNO,HINCP,NP,WGTP,DOWNTOWN,NORTHEAST,NORTHWEST,SOUTHEAST,WEST,AGEP,DDRS,ENG,DEAR,DEYE,DOUT,MIG,HISP,JWMNP,BIKING,DRIVING,TRANSIT,WALKING,MALE,FEMALE,SCHL,WHITE_ALONE,BLACK_ALONE,NATIVE_INDIAN,ASIAN_ALONE,PACIFIC_ISLANDER,OTHER_RACE
545,342411,19583.042462200992,1,64,0.0,0.0,0.0,0.0,1.0,63.0,1.0,0.5240049415992813,1.0,0.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
546,342759,42045.94411001978,2,66,0.0,0.0,0.0,0.0,1.0,63.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,37.5,0.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0
547,342796,44297.47038241187,1,129,0.0,1.0,0.0,0.0,0.0,30.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
548,343282,19007.070625077435,1,135,0.0,1.0,0.0,0.0,0.0,62.0,0.0,0.5240049415992813,1.0,1.0,0.0,2.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
549,343994,18116.932331341024,1,61,1.0,0.0,0.0,0.0,0.0,55.0,1.0,0.5240049415992813,1.0,1.0,0.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
550,344034,77494.3926311697,3,73,0.0,1.0,0.0,0.0,0.0,26.666666666666668,1.0,0.5240049415992813,1.0,1.0,1.0,0.6666666666666666,0.0,8.333333333333334,0.0,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,3.0,1.0,0.0,0.0,0.0,0.0,0.0
551,345049,87233.55278616806,2,82,0.0,1.0,0.0,0.0,0.0,41.5,1.0,0.5240049415992813,1.0,1.0,1.0,1.0,0.0,12.5,0.0,1.0,0.0,0.0,0.5,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0
552,345247,105769.37372632622,1,91,0.0,0.0,0.0,0.0,1.0,35.0,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
553,345308,125666.58264514006,5,62,0.0,1.0,0.0,0.0,0.0,28.8,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,5.4,0.0,1.0,0.0,0.0,0.4,0.6,1.6,1.0,0.0,0.0,0.0,0.0,0.0
554,345427,30369.424139242183,1,133,0.0,0.0,0.0,1.0,0.0,64.0,1.0,0.5240049415992813,0.0,1.0,1.0,2.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
555,346308,89118.55152584516,1,283,0.0,1.0,0.0,0.0,0.0,65.0,1.0,0.5240049415992813,0.0,1.0,1.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
556,346595,233530.39941555195,5,129,0.0,1.0,0.0,0.0,0.0,24.4,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,31.0,0.2,0.4,0.4,0.0,0.4,0.6,3.0,1.0,0.0,0.0,0.0,0.0,0.0
557,346874,157292.67261083366,2,142,0.0,1.0,0.0,0.0,0.0,33.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0
558,347201,87652.44139498519,5,235,1.0,0.0,0.0,0.0,0.0,45.6,1.0,2.4,1.0,1.0,1.0,0.0,0.0,8.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
559,348308,99276.60028966065,4,70,0.0,0.0,1.0,0.0,0.0,32.25,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.25,0.75,3.0,1.0,0.0,0.0,0.0,0.0,0.0
560,348310,71211.0634989127,1,198,1.0,0.0,0.0,0.0,0.0,57.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
561,349213,217403.1879760923,6,103,0.0,1.0,0.0,0.0,0.0,31.666666666666668,1.0,0.5,1.0,1.0,0.6666666666666666,0.0,0.0,6.666666666666667,0.0,1.0,0.0,0.0,0.5,0.5,2.1666666666666665,0.0,0.0,0.0,1.0,0.0,0.0
562,350351,132997.1332994399,5,64,0.0,0.0,0.0,1.0,0.0,16.2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.6,0.4,3.0,0.0,1.0,0.0,0.0,0.0,0.0
563,350857,57932.29459940957,1,57,0.0,1.0,0.0,0.0,0.0,65.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
564,351093,230388.73484942346,2,72,0.0,0.0,0.0,1.0,0.0,42.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,7.5,0.0,1.0,0.0,0.0,0.5,0.5,2.5,0.5,0.0,0.0,0.0,0.0,0.5
565,351216,48905.24507940034,1,70,0.0,0.0,0.0,0.0,1.0,42.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
566,351274,312281.45787317306,1,125,0.0,0.0,1.0,0.0,0.0,89.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
567,351935,244002.61463598028,2,118,0.0,0.0,0.0,1.0,0.0,29.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,20.0,0.0,0.5,0.5,0.0,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0
568,352018,228503.73610974636,2,203,1.0,0.0,0.0,0.0,0.0,34.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,12.5,0.0,0.0,0.0,1.0,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0
569,352586,26808.870964296548,1,76,0.0,0.0,0.0,1.0,0.0,35.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
570,353768,209444.30440856676,4,74,0.0,0.0,1.0,0.0,0.0,27.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,8.75,0.0,1.0,0.0,0.0,0.5,0.5,3.0,1.0,0.0,0.0,0.0,0.0,0.0
571,356121,128703.52505906428,1,62,0.0,0.0,0.0,0.0,1.0,50.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
572,357201,49219.41153601319,1,66,0.0,0.0,0.0,1.0,0.0,41.0,1.0,0.5240049415992813,0.0,1.0,1.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
573,357414,158135.68593607814,2,63,0.0,0.0,0.0,1.0,0.0,63.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,7.5,0.0,1.0,0.0,0.0,0.5,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0
574,358573,166508.22200481058,2,107,0.0,0.0,1.0,0.0,0.0,40.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.5,30.0,0.0,1.0,0.0,0.0,0.5,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0
575,359715,78541.61415321253,3,112,0.0,0.0,0.0,0.0,1.0,36.333333333333336,1.0,1.6666666666666667,1.0,1.0,1.0,0.0,1.0,11.666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
576,359743,66708.01095412852,1,296,1.0,0.0,0.0,0.0,0.0,84.0,1.0,0.5240049415992813,1.0,0.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
577,360024,136871.85293099837,2,97,0.0,0.0,0.0,0.0,1.0,58.0,1.0,1.5,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
578,360069,1570.8322830642508,1,94,0.0,0.0,0.0,0.0,1.0,73.0,1.0,0.5240049415992813,0.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
579,360111,159408.06008536016,3,47,0.0,1.0,0.0,0.0,0.0,45.666666666666664,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,8.666666666666666,0.5,0.5,0.0,0.0,0.6666666666666666,0.3333333333333333,4.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
580,360252,40003.862142036254,1,125,0.0,0.0,0.0,0.0,1.0,64.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
581,360546,187452.65244566725,4,125,0.0,0.0,0.0,1.0,0.0,22.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,18.75,0.0,0.5,0.5,0.0,0.75,0.25,4.0,1.0,0.0,0.0,0.0,0.0,0.0
582,361164,235624.8424596376,2,118,0.0,0.0,0.0,0.0,1.0,41.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,37.5,0.0,0.5,0.5,0.0,0.5,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0
583,361894,10053.326611611204,3,104,0.0,1.0,0.0,0.0,0.0,20.666666666666668,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0
584,362671,44402.19253461616,1,121,0.0,0.0,1.0,0.0,0.0,68.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
585,363858,69116.62045482703,1,80,0.0,1.0,0.0,0.0,0.0,39.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
586,365427,104722.15220428338,1,69,0.0,0.0,1.0,0.0,0.0,43.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
587,365652,14870.54561300824,4,231,0.0,0.0,0.0,0.0,1.0,21.5,1.0,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.25,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0
588,365743,231645.40067587484,2,123,1.0,0.0,0.0,0.0,0.0,31.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,27.5,0.0,0.5,0.0,0.5,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
589,365809,99098.57263091338,2,74,0.0,1.0,0.0,0.0,0.0,62.0,1.0,0.5240049415992813,0.5,1.0,1.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0
590,365983,83777.72176342671,3,68,0.0,0.0,1.0,0.0,0.0,26.333333333333332,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0
591,367026,62833.29132257003,2,145,0.0,0.0,1.0,0.0,0.0,33.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,22.5,0.0,0.0,1.0,0.0,0.5,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0
592,367651,71945.16578586474,2,41,0.0,1.0,0.0,0.0,0.0,82.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0
593,367719,489104.81187010556,4,125,0.0,0.0,0.0,0.0,1.0,27.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.5,0.5,2.5,1.0,0.0,0.0,0.0,0.0,0.0
594,368822,101371.04333374632,3,180,0.0,0.0,0.0,1.0,0.0,44.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,36.666666666666664,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0
595,368926,63461.62423579573,2,238,0.0,0.0,0.0,0.0,1.0,44.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,27.5,0.0,0.5,0.5,0.0,0.5,0.5,3.0,1.0,0.0,0.0,0.0,0.0,0.0
596,368995,104722.15220428338,2,134,0.0,1.0,0.0,0.0,0.0,44.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.5,0.0,40.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.5,0.0,0.0,0.5,0.0,0.0
597,369580,530941.3116757168,4,104,1.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,8.75,0.0,0.5,0.0,0.5,0.5,0.5,2.5,1.0,0.0,0.0,0.0,0.0,0.0
598,369978,63880.512844612866,1,46,0.0,1.0,0.0,0.0,0.0,25.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
599,372212,28274.981095156516,2,504,0.0,0.0,1.0,0.0,0.0,26.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,1.0,40.0,0.0,0.0,1.0,0.0,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0
600,372385,183682.65496631307,2,230,1.0,0.0,0.0,0.0,0.0,35.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,7.5,0.0,0.0,0.0,1.0,0.5,0.5,4.0,0.5,0.0,0.0,0.5,0.0,0.0
601,373628,59063.293843215826,2,60,0.0,0.0,0.0,1.0,0.0,53.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0
602,375248,92082.18843322639,2,72,0.0,0.0,0.0,0.0,1.0,60.0,0.5,0.5240049415992813,1.0,1.0,0.5,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
603,375316,5759.718371235586,1,159,0.0,0.0,0.0,1.0,0.0,54.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
604,375338,185358.20940158158,3,114,0.0,0.0,0.0,0.0,1.0,28.666666666666668,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,13.333333333333334,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0
605,375588,162319.33591663925,1,115,1.0,0.0,0.0,0.0,0.0,47.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
606,376675,31626.089965693584,1,320,0.0,0.0,0.0,0.0,1.0,25.0,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
607,377423,13194.991177739706,1,109,0.0,0.0,1.0,0.0,0.0,54.0,1.0,0.5240049415992813,1.0,1.0,0.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
608,377529,64927.7343666557,3,161,0.0,0.0,0.0,0.0,1.0,17.333333333333332,1.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,8.333333333333334,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
609,379951,138955.82375986362,2,67,0.0,0.0,1.0,0.0,0.0,69.5,1.0,0.5240049415992813,1.0,1.0,0.5,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0
610,381415,127761.02568922573,1,154,0.0,0.0,0.0,1.0,0.0,40.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
611,381572,264528.1564680198,2,122,0.0,0.0,0.0,0.0,1.0,55.5,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
612,381723,495482.3909393464,6,119,0.0,0.0,1.0,0.0,0.0,12.5,1.0,0.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,6.0,1.0,0.0,0.0,0.0,0.0,0.0
613,382201,136138.7978655684,2,79,0.0,0.0,0.0,0.0,1.0,45.0,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
614,383095,9424.993698385504,1,106,0.0,0.0,1.0,0.0,0.0,58.0,1.0,0.5240049415992813,1.0,0.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
615,383510,31416.645661285016,1,156,0.0,1.0,0.0,0.0,0.0,41.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
616,383591,61838.43087662934,2,133,0.0,1.0,0.0,0.0,0.0,34.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,42.5,0.0,0.0,1.0,0.0,0.5,0.5,3.0,0.5,0.0,0.0,0.0,0.0,0.5
617,384156,82730.50024138388,2,108,0.0,0.0,0.0,1.0,0.0,30.5,1.0,0.5240049415992813,1.0,1.0,1.0,1.0,0.5,37.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5
618,384772,173838.77265911043,2,80,0.0,0.0,1.0,0.0,0.0,29.0,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,17.5,0.0,1.0,0.0,0.0,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0
619,385060,17279.155113706758,1,163,0.0,0.0,0.0,0.0,1.0,78.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
620,385323,115194.36742471173,4,90,0.0,1.0,0.0,0.0,0.0,19.25,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5,0.5,2.6666666666666665,0.25,0.0,0.0,0.25,0.0,0.5
621,385484,37176.3640325206,2,68,1.0,0.0,0.0,0.0,0.0,40.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0
622,385658,27416.259447081393,1,82,1.0,0.0,0.0,0.0,0.0,65.0,1.0,0.5240049415992813,1.0,1.0,1.0,1.0,0.0,20.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
623,386752,336241.8862975131,8,79,0.0,0.0,0.0,1.0,0.0,27.375,1.0,0.0,1.0,0.875,1.0,0.0,0.0,5.625,0.0,1.0,0.0,0.0,0.5,0.5,1.375,0.875,0.0,0.0,0.0,0.0,0.125
624,386871,89013.82937364088,2,41,0.0,0.0,0.0,0.0,1.0,25.5,1.0,0.0,1.0,1.0,1.0,2.0,0.0,22.5,0.0,0.5,0.5,0.0,0.5,0.5,4.0,0.5,0.0,0.0,0.5,0.0,0.0
625,387071,92364.93824417795,1,124,0.0,0.0,0.0,0.0,1.0,67.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
626,387552,320449.78574510716,4,61,0.0,0.0,0.0,1.0,0.0,17.75,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.25,0.75,3.3333333333333335,1.0,0.0,0.0,0.0,0.0,0.0
627,389760,104743.09663472425,4,82,0.0,0.0,0.0,1.0,0.0,26.75,1.0,0.5240049415992813,1.0,1.0,1.0,1.0,0.0,24.5,0.0,0.75,0.25,0.0,0.5,0.5,2.5,1.0,0.0,0.0,0.0,0.0,0.0
628,390334,5236.10761021417,1,126,0.0,0.0,1.0,0.0,0.0,28.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
629,390467,10472.21522042834,1,132,0.0,1.0,0.0,0.0,0.0,36.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
630,390959,177818.2144428732,2,122,0.0,0.0,0.0,0.0,1.0,72.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0
631,391782,100428.54396390777,2,167,0.0,0.0,0.0,0.0,1.0,27.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,0.5,0.5,4.0,0.5,0.0,0.0,0.0,0.0,0.5
632,392087,45973.02481768041,3,71,0.0,0.0,1.0,0.0,0.0,25.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
633,392894,196877.64614405276,2,93,0.0,1.0,0.0,0.0,0.0,71.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,6.0,0.0,0.0,0.0,1.0,0.0,0.0
634,393056,219916.5196289951,1,163,0.0,0.0,0.0,1.0,0.0,50.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
635,393540,352808.9307762307,3,86,0.0,0.0,0.0,0.0,1.0,73.0,0.6666666666666666,0.5240049415992813,1.0,1.0,0.6666666666666666,0.0,0.0,18.333333333333332,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,2.0,1.0,0.0,0.0,0.0,0.0,0.0
636,394493,58644.4052343987,2,167,0.0,1.0,0.0,0.0,0.0,30.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,0.0,0.5,0.5,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
637,394548,96134.93572353215,4,80,0.0,0.0,0.0,1.0,0.0,24.75,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,21.25,0.0,0.25,0.75,0.0,0.5,0.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0
638,395557,396896.95685423404,5,296,1.0,0.0,0.0,0.0,0.0,24.8,1.0,0.6666666666666666,1.0,1.0,1.0,0.4,0.0,19.4,0.0,0.0,0.0,1.0,1.0,0.0,4.4,0.0,0.0,0.0,1.0,0.0,0.0
639,395748,132473.52253841847,1,130,0.0,0.0,1.0,0.0,0.0,35.0,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,25.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
640,395898,59691.62675644153,1,76,0.0,1.0,0.0,0.0,0.0,28.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
641,396134,105769.37372632622,2,119,0.0,0.0,1.0,0.0,0.0,24.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
642,396544,30369.424139242183,1,57,0.0,0.0,0.0,0.0,1.0,46.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
643,397697,530941.3116757168,2,118,1.0,0.0,0.0,0.0,0.0,63.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0
644,397729,46810.80203531467,1,103,0.0,0.0,0.0,1.0,0.0,33.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,35.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
645,398498,63880.512844612866,1,181,1.0,0.0,0.0,0.0,0.0,69.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
