-122.299264,"0    1.893723
Name: distance.value, dtype: float64",2401 South Irving Street,4.6,47.590961,ChIJU9pHm_JqkFQR--eB9B8rKmA,Seattle,Thurgood Marshall Elementary School,,,,,,,,,school,
-122.3153293,"0    3.098198
Name: distance.value, dtype: float64",2025 14th Avenue South,4.3,47.585077399999996,ChIJSQoiaYVqkFQRHSr6tTN3HnU,Seattle,Beacon Hill Elementary School,,,,,,,,,school,
-122.3039394,"0    1.686762
Name: distance.value, dtype: float64",2101 South Jackson Street,3.5,47.59797070000001,ChIJj0OYM-pqkFQRtWPBTpmjiDQ,Seattle,Washington Middle School,,,,,,,,,school,
-122.3252348,"0    1.865134
Name: distance.value, dtype: float64",802 Terry Avenue,3.8,47.6079995,ChIJJxHNzbdqkFQR24Q9Qe59kUc,Seattle,O'Dea High School,,,,,,,,,school,
-122.3120601,"0    4.868241
Name: distance.value, dtype: float64",1600 South Columbian Way,3.5,47.5640958,ChIJwaQatNlBkFQRSBOksYpO6Og,Seattle,Mercer Middle School,,,,,,,,,school,
-122.3589594,"0    5.569298
Name: distance.value, dtype: float64",1915 1st Avenue West,2.1,47.636736600000006,ChIJfzWuKRMVkFQRGnCAstsA5Lg,Seattle,McClure Middle School,,,,,,,,,school,
-122.33791370000002,"0    4.519577
Name: distance.value, dtype: float64",1610 North 41st Street,3.2,47.6571808,ChIJiVE8DFYUkFQRVzQETfJCL0k,Seattle,Hamilton International Middle School,,,,,,,,,school,
-122.3189683,"0    5.236172
Name: distance.value, dtype: float64",4925 Corson Avenue South,4.3,47.5580872,ChIJ1w13X8NBkFQRjsUJt40E9fc,Seattle,Maple Elementary School,,,,,,,,,school,
-122.3133615,"0    6.275326
Name: distance.value, dtype: float64",1410 Northeast 66th Street,3.6,47.677387599999996,ChIJaztWtlYUkFQRWF7fyc5Yh-w,Seattle,Roosevelt High School,,,,,,,,,school,
-122.3845971,"0    7.954009
Name: distance.value, dtype: float64",3000 California Avenue Southwest,2.7,47.57657539999999,ChIJ-WczCmdAkFQRo6wGdE4XrL8,Seattle,West Seattle High School,,,,,,,,,school,
-122.3079247,"0    1.746426
Name: distance.value, dtype: float64",1617 Interlaken Drive East,4.3,47.63427639999999,ChIJfbBSOtoUkFQR6qUVDn3NhFY,Seattle,Seattle Hebrew Academy Elementary,,,,,,,,,school,
-122.29074909999999,"0    3.31386
Name: distance.value, dtype: float64",3301 South Horton Street,2.9,47.573151,ChIJg3Tq7mVqkFQRizwUX7D4fsM,Seattle,John Muir Elementary School,,,,,,,,,school,
-122.28202240000002,"0    5.357986
Name: distance.value, dtype: float64",3928 South Graham Street,3.9,47.5463092,ChIJoaNPogBqkFQRA6H8bnysHfc,Seattle,Aki Kurose Middle School,,,,,,,,,school,
-122.35195800000001,"0    5.031075
Name: distance.value, dtype: float64",201 Garfield Street,4.3,47.63285070000001,ChIJ32PP-hQVkFQR4FjBAAFXh1E,Seattle,John Hay Elementary School,,,,,,,,,school,
