block_group,mode,departure_time,distance,duration,destination_blockgroup,destination,lat,lon,neighborhood_long,neighborhood_short,seattle_city_council_district,urban_village,zipcode,address,class,type,city,rating
530330017024,walking,2018-07-26 07:00:00-07:00,1.4965817277812306,31.08333333333333,530330030003,Ballard Pediatric Clinic,47.68478029999999,-122.37651059999999,BALLARD,Whittier Heights,SCC6,nan,98117,7554 15th Avenue Northwest,hospital,,Seattle,4.9
530330011001,walking,2018-07-26 07:00:00-07:00,1.206960845245494,24.65,530330001005,Kilimanjaro Market,47.721529100000005,-122.2934249,LAKE CITY,Cedar Park,SCC5,Lake City,98125,12714 Lake City Way Northeast,supermarket,,Seattle,5.0
530330004024,walking,2018-07-26 07:00:00-07:00,8.147296457426974,164.16666666666666,530330081002,Downtown Commercial Core,47.608001,-122.334658,DOWNTOWN,Central Business District,SCC7,Commercial Core,98101,,citywide,Major Employment Area,,
530330001001,walking,2018-07-26 07:00:00-07:00,14.862647607209446,305.6333333333333,530330108001,South Seattle College,47.54841,-122.352194,DELRIDGE,Riverview,SCC1,nan,98106,,citywide,College,,
530330081002,walking,2018-07-26 07:00:00-07:00,7.233685518955872,150.95,530330019001,North Seattle College,47.699252,-122.33352,NORTHGATE,North College Park,SCC5,nan,98103,,citywide,College,,
530330001004,walking,2018-07-26 07:00:00-07:00,4.774394033561218,92.51666666666668,530330040001,Magnusan Park,47.680326,-122.253198,NO BROADER TERM,Sand Point,SCC4,nan,98115,,destination_park,,,
530330007001,walking,2018-07-26 07:00:00-07:00,8.828464885021752,182.28333333333333,530330092002,Downtown Pioneer Square,47.601651000000004,-122.334226,DOWNTOWN,Pioneer Square,SCC7,Pioneer Square,98104,,citywide,Major Employment Area,,
530330017013,walking,2018-07-26 07:00:00-07:00,8.956494717215662,181.6833333333333,530330093003,SODO,47.583574,-122.333555,NO BROADER TERM,Industrial District,SCC2,Greater Duwamish,98134,,citywide,Major Employment Area,,
530330084001,walking,2018-07-26 07:00:00-07:00,0.197016780609074,4.35,530330075004,Immediate Clinic Capitol Hill,47.6145278,-122.3205693,CAPITOL HILL,Broadway,SCC3,Pike/Pine,98122,1512 Broadway,hospital,,Seattle,4.5
530330035003,walking,2018-07-26 07:00:00-07:00,1.476072094468614,30.516666666666666,530330047004,Swedish Ballard Primary Care,47.6683269,-122.38093729999999,BALLARD,Adams,SCC6,Ballard,98107,5350 Tallman Avenue Northwest #301,hospital,,Seattle,4.0
530330006004,walking,2018-07-26 07:00:00-07:00,7.512740832815412,154.48333333333332,530330084001,Seattle Central College,47.616587,-122.321611,CAPITOL HILL,Broadway,SCC3,Capitol Hill,98122,,citywide,College,,
530330094001,walking,2018-07-26 07:00:00-07:00,0.20882535736482288,3.9166666666666665,530330094004,Beacon Hill Elementary School,47.585077399999996,-122.3153293,BEACON HILL,North Beacon Hill,SCC2,North Beacon Hill,98144,2025 14th Avenue South,school,,Seattle,4.3
530330007002,walking,2018-07-26 07:00:00-07:00,7.043505282784338,143.71666666666667,530330073003,South Lake Union,47.622933,-122.33710500000001,CASCADE,South Lake Union,SCC7,South Lake Union,98109,,citywide,Major Employment Area,,
530330002002,walking,2018-07-26 07:00:00-07:00,8.303915475450589,170.95,530330081002,Westlake Center,47.611603,-122.33691,DOWNTOWN,Central Business District,SCC7,Commercial Core,98101,,citywide,Transit Hub,,
530330119002,walking,2018-07-26 07:00:00-07:00,13.512740832815414,273.55,530330238042,Bellevue-Square,47.615522999999996,-122.199049,nan,nan,nan,nan,98004,,citywide,Major Employment Area,,
530330098002,walking,2018-07-26 07:00:00-07:00,0.6724673710379118,12.9,530330098001,Safeway,47.580117,-122.38631940000002,WEST SEATTLE,North Admiral,SCC1,Admiral,98116,2622 California Avenue Southwest,supermarket,,Seattle,4.1
530330039002,walking,2018-07-26 07:00:00-07:00,5.854568054692355,122.21666666666668,530330084001,Seattle Central College,47.616587,-122.321611,CAPITOL HILL,Broadway,SCC3,Capitol Hill,98122,,citywide,College,,
530330014002,walking,2018-07-26 07:00:00-07:00,0.1709136109384711,3.283333333333333,530330014002,Viewlands Elementary School,47.7059703,-122.3611763,NO BROADER TERM,North Beach/Blue Ridge,SCC5,nan,98177,10525 3rd Avenue Northwest,school,,Seattle,4.5
530330041004,walking,2018-07-26 07:00:00-07:00,2.088875077688005,42.7,530330053023,Higher Education Tutors,47.653353700000004,-122.31196000000001,UNIVERSITY DISTRICT,University District,SCC4,University Campus,98195,4000 15th Avenue Northeast,school,,Seattle,
530330001005,walking,2018-07-26 07:00:00-07:00,0.22374145431945308,4.433333333333334,530330001005,Grocery Outlet Bargain Market,47.721644899999994,-122.2952533,LAKE CITY,Olympic Hills,SCC5,Lake City,98125,3020 Northeast 127th Street,supermarket,,Seattle,4.3
530330111012,walking,2018-07-26 07:00:00-07:00,0.3256681168427595,6.4833333333333325,530330111012,Martin Luther King Jr Elementary School,47.542024700000006,-122.27696399999999,RAINIER VALLEY,Brighton,SCC2,nan,98118,6725 45th Avenue South,school,,Seattle,4.4
530330049002,walking,2018-07-26 07:00:00-07:00,3.0503418272218767,63.35,530330081002,Westlake Center,47.611603,-122.33691,DOWNTOWN,Central Business District,SCC7,Commercial Core,98101,,citywide,Transit Hub,,
530330033001,walking,2018-07-26 07:00:00-07:00,11.080795525170913,230.5,530330238042,Bellevue-Square,47.615522999999996,-122.199049,nan,nan,nan,nan,98004,,citywide,Major Employment Area,,
530330082002,walking,2018-07-26 07:00:00-07:00,7.180236171535115,149.03333333333333,530330019001,North Seattle College,47.699252,-122.33352,NORTHGATE,North College Park,SCC5,nan,98103,,citywide,College,,
