departure_time,distance,duration,mode,status,tripID
2018-07-26 07:00:00-07:00,7.035425730267247,47.8,bicycling,OK,530330018001++Westlake-Center++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,10.220012430080796,60.93333333333333,bicycling,OK,530330111022++University-of-Washington++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.454319453076445,10.516666666666667,bicycling,OK,530330081003++ChIJ53wK1UUVkFQRvn3cNnn2kpA++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,4.573648228713487,30.25,bicycling,OK,530330058011++Westlake-Center++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,12.635177128651335,70.6,bicycling,OK,530330107023++Tukwila++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,5.141702921068987,35.416666666666664,bicycling,OK,530330104011++Seattle-Central-College++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,8.591050341827222,57.61666666666667,bicycling,OK,530330111022++South-Lake-Union++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.7364822871348664,4.3,bicycling,OK,530330100012++ChIJOwhv79hBkFQRnKqwjvxv9fA++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.4978247358607831,3.85,bicycling,OK,530330072003++Belltown++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,8.564325668116842,58.483333333333334,bicycling,OK,530330119003++South-Seattle-College++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,6.663144810441268,43.55,bicycling,OK,530330043022++King-Street-Station++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,6.545680546923555,39.63333333333333,bicycling,OK,530330057004++Westlake-Center++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,14.002486016159105,94.95,bicycling,OK,530330041002++South-Seattle-College++2018-07-26 07:00:00-07:00
