block_group,mode,departure_time,distance,duration,destination,lat,lon,address,class,type,city,rating
530330119004,bicycling,2018-07-26 07:00:00-07:00,8.45183343691734,47.91666666666666,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330119003,bicycling,2018-07-26 07:00:00-07:00,1.0018645121193288,4.883333333333334,Emerson Elementary School,47.5147059,-122.25882800000001,9709 60th Avenue South,school,,Seattle,4.0
530330002005,bicycling,2018-07-26 07:00:00-07:00,1.4145431945307645,9.05,Grocery Outlet Bargain Market,47.721644899999994,-122.2952533,3020 Northeast 127th Street,supermarket,,Seattle,4.3
530330042002,bicycling,2018-07-26 07:00:00-07:00,0.5438160348042262,5.75,Mioposto Pizzeria,47.6686686,-122.2903815,3426 Northeast 55th Street,cafe,,Seattle,4.4
530330074013,bicycling,2018-07-26 07:00:00-07:00,1.4195152268489746,12.683333333333335,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330074013,bicycling,2018-07-26 07:00:00-07:00,1.4195152268489746,12.683333333333335,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330117002,bicycling,2018-07-26 07:00:00-07:00,0.8060907395898074,6.0166666666666675,Van Asselt Elementary School,47.5290446,-122.28888909999998,8311 Beacon Avenue South,school,,Seattle,4.3
530330063004,bicycling,2018-07-26 07:00:00-07:00,1.7116221255438158,17.45,Madison-Miller,47.61973216,-122.3072317,,urban_village,,,
530330069004,bicycling,2018-07-26 07:00:00-07:00,6.683032939714107,49.08333333333334,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330074011,bicycling,2018-07-26 07:00:00-07:00,0.0615288999378496,0.3,Sun Liquor,47.6245737,-122.3254731,607 Summit Avenue East,cafe,,Seattle,4.5
530330083001,bicycling,2018-07-26 07:00:00-07:00,0.029210689869484156,0.1,Virginia Mason Hospital: Seattle,47.6099071,-122.32732920000001,925 Seneca Street,hospital,,Seattle,4.3
530330070005,bicycling,2018-07-26 07:00:00-07:00,0.19453076444996886,1.9,Gugu Fine Dessert,47.6234472,-122.35960190000002,501 2nd Avenue West,supermarket,,Seattle,5.0
530330027004,bicycling,2018-07-26 07:00:00-07:00,5.769422001243008,40.28333333333333,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330095003,bicycling,2018-07-26 07:00:00-07:00,1.973275326289621,17.283333333333335,Jefferson Park,47.568994,-122.308655,,destination_park,,,
530330028004,bicycling,2018-07-26 07:00:00-07:00,5.721566190180236,35.63333333333333,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330028004,bicycling,2018-07-26 07:00:00-07:00,5.721566190180236,35.63333333333333,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330080021,bicycling,2018-07-26 07:00:00-07:00,0.012430080795525171,0.06666666666666668,Tower 12 Cafe &Deli,47.611698600000004,-122.342298,2001 2nd Avenue,cafe,,Seattle,3.0
530330112003,bicycling,2018-07-26 07:00:00-07:00,7.704164077066501,42.15,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330047003,bicycling,2018-07-26 07:00:00-07:00,0.2386575512740833,1.4666666666666666,Ballard,47.67059299,-122.38260349999999,,urban_village,,,
530330098004,bicycling,2018-07-26 07:00:00-07:00,13.640149160969546,93.86666666666666,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330053023,bicycling,2018-07-26 07:00:00-07:00,1.3617153511497824,10.766666666666667,Ravenna,47.66520562,-122.30385759999999,,urban_village,,,
530330030004,bicycling,2018-07-26 07:00:00-07:00,0.9465506525792418,3.583333333333333,United States Postal Service,47.6703893,-122.37841409999999,5706 17th Avenue Northwest,post_office,,Seattle,3.4
530330098005,bicycling,2018-07-26 07:00:00-07:00,4.0497203231821,25.15,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330260011,bicycling,2018-07-26 07:00:00-07:00,2.364822871348664,13.766666666666667,Safeway,47.5209927,-122.26808359999998,9262 Rainier Avenue South,supermarket,,Seattle,3.7
530330061004,bicycling,2018-07-26 07:00:00-07:00,8.28899937849596,58.56666666666667,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330058014,bicycling,2018-07-26 07:00:00-07:00,7.159726538222499,47.48333333333333,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330115003,bicycling,2018-07-26 07:00:00-07:00,6.610316967060286,36.88333333333333,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330112002,bicycling,2018-07-26 07:00:00-07:00,15.31385954008701,100.16666666666669,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330118002,bicycling,2018-07-26 07:00:00-07:00,0.8452454940957116,4.066666666666666,Safeway Pharmacy,47.5210445,-122.26802959999999,9262 Rainier Avenue South,pharmacy,,Seattle,2.8
530330033001,bicycling,2018-07-26 07:00:00-07:00,5.1006836544437535,31.016666666666666,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330033001,bicycling,2018-07-26 07:00:00-07:00,5.1006836544437535,31.016666666666666,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330057002,bicycling,2018-07-26 07:00:00-07:00,6.670602858918582,44.68333333333333,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330057002,bicycling,2018-07-26 07:00:00-07:00,6.670602858918582,44.68333333333333,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330042005,bicycling,2018-07-26 07:00:00-07:00,6.524549409571162,43.8,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330035002,bicycling,2018-07-26 07:00:00-07:00,7.233064014916096,51.06666666666667,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330006005,bicycling,2018-07-26 07:00:00-07:00,1.7395898073337477,10.433333333333334,North Seattle College,47.699252,-122.33352,,citywide,College,,
530330118004,bicycling,2018-07-26 07:00:00-07:00,11.853325046612802,71.28333333333333,University of Washington,47.655614,-122.30521100000001,,citywide,Major Employment Area,,
530330076003,bicycling,2018-07-26 07:00:00-07:00,0.6295835922933499,4.116666666666666,United States Postal Service,47.620493100000004,-122.32050790000001,212 Broadway East,post_office,,Seattle,2.9
530330051002,bicycling,2018-07-26 07:00:00-07:00,0.9247980111870728,7.216666666666668,Weight Loss Management Center at UWMC-Roosevelt,47.6581846,-122.3183226,4225 Roosevelt Way Northeast,hospital,,Seattle,5.0
530330026002,bicycling,2018-07-26 07:00:00-07:00,0.5251709136109385,5.283333333333333,Roosevelt,47.67705298,-122.3140814,,urban_village,,,
530330047001,bicycling,2018-07-26 07:00:00-07:00,0.39900559353635795,3.0,United States Postal Service,47.6703893,-122.37841409999999,5706 17th Avenue Northwest,post_office,,Seattle,3.4
530330111022,bicycling,2018-07-26 07:00:00-07:00,6.9850839030453695,45.46666666666667,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330099004,bicycling,2018-07-26 07:00:00-07:00,3.264760720944686,19.3,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330001002,bicycling,2018-07-26 07:00:00-07:00,12.794903666873836,74.71666666666667,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330056003,bicycling,2018-07-26 07:00:00-07:00,6.6594157862026115,37.21666666666667,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330056003,bicycling,2018-07-26 07:00:00-07:00,6.6594157862026115,37.21666666666667,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330056004,bicycling,2018-07-26 07:00:00-07:00,7.765692977004352,51.21666666666667,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330019003,bicycling,2018-07-26 07:00:00-07:00,1.1622125543816035,8.333333333333334,PCC Community Markets - Greenlake Village,47.6801433,-122.3232443,450 Northeast 71st Street,supermarket,,Seattle,4.6
530330053014,bicycling,2018-07-26 07:00:00-07:00,0.2952144188937228,3.7666666666666666,University District Northwest,47.66148179,-122.31546940000001,,urban_village,,,
530330096004,bicycling,2018-07-26 07:00:00-07:00,7.127408328154132,46.41666666666666,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330041001,bicycling,2018-07-26 07:00:00-07:00,1.0826600372902424,5.116666666666666,Magnusan Park,47.680326,-122.253198,,destination_park,,,
530330073001,bicycling,2018-07-26 07:00:00-07:00,7.135487880671223,46.5,North Seattle College,47.699252,-122.33352,,citywide,College,,
530330108001,bicycling,2018-07-26 07:00:00-07:00,0.26786824114356744,1.2666666666666666,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330020001,bicycling,2018-07-26 07:00:00-07:00,2.01491609695463,14.083333333333336,Roosevelt,47.67705298,-122.3140814,,urban_village,,,
530330097013,bicycling,2018-07-26 07:00:00-07:00,1.6569297700435053,16.666666666666668,Bartell Drugs Admiral Way Store,47.5820028,-122.38534890000001,2345 42nd Avenue Southwest,pharmacy,,Seattle,4.0
530330062001,bicycling,2018-07-26 07:00:00-07:00,1.7619639527656932,13.316666666666665,University of Washington,47.655614,-122.30521100000001,,citywide,Major Employment Area,,
530330043011,bicycling,2018-07-26 07:00:00-07:00,0.2367930391547545,1.1166666666666667,Virginia Mason University Village Medical Center,47.6615662,-122.29831589999999,2671 Northeast 46th Street,hospital,,Seattle,3.8
530330035002,bicycling,2018-07-26 07:00:00-07:00,5.447482908638906,40.53333333333333,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330116005,bicycling,2018-07-26 07:00:00-07:00,0.9931634555624612,12.533333333333333,Bird On A Wire Espresso,47.522785999999996,-122.377146,3509 Southwest Henderson Street,cafe,,Seattle,4.6
530330072002,bicycling,2018-07-26 07:00:00-07:00,0.3057799875699192,2.9,Walgreens Pharmacy,47.61884570000001,-122.3455352,566 Denny Way,pharmacy,,Seattle,3.5
530330052001,bicycling,2018-07-26 07:00:00-07:00,4.396519577377253,32.5,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330029002,bicycling,2018-07-26 07:00:00-07:00,6.047234307022996,38.81666666666667,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330020002,bicycling,2018-07-26 07:00:00-07:00,7.759477936606588,51.5,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330032004,bicycling,2018-07-26 07:00:00-07:00,0.912989434431324,5.95,Ballard,47.67059299,-122.38260349999999,,urban_village,,,
530330089003,bicycling,2018-07-26 07:00:00-07:00,1.433188315724052,10.8,Madrona Park,47.610256,-122.28361699999999,,destination_park,,,
530330003002,bicycling,2018-07-26 07:00:00-07:00,0.8247358607830951,3.933333333333333,Parkwood Elementary School,47.740653,-122.33651699999999,1815 North 155th Street,school,,Shoreline,3.7
530330095003,bicycling,2018-07-26 07:00:00-07:00,1.1876942200124299,8.416666666666666,North Rainier,47.58542942,-122.29757350000001,,urban_village,,,
530330005003,bicycling,2018-07-26 07:00:00-07:00,2.7010565568676195,18.116666666666667,North Seattle College,47.699252,-122.33352,,citywide,College,,
530330119005,bicycling,2018-07-26 07:00:00-07:00,8.551274083281541,58.96666666666667,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330074012,bicycling,2018-07-26 07:00:00-07:00,0.3312616532007458,2.533333333333333,ZOOM+Care,47.6195679,-122.3212794,123 Broadway East,hospital,,Seattle,5.0
530330118001,bicycling,2018-07-26 07:00:00-07:00,0.5233064014916097,3.6166666666666663,Ethio Mini-Market,47.527018,-122.26955600000001,8432 Rainier Avenue South,supermarket,,Seattle,5.0
530330103001,bicycling,2018-07-26 07:00:00-07:00,0.8564325668116842,5.15,Hawthorne Elementary School,47.5656102,-122.2835196,4100 39th Avenue South,school,,Seattle,4.9
530330024003,bicycling,2018-07-26 07:00:00-07:00,0.2989434431323804,1.7833333333333334,Van Gogh Coffeehouse,47.6890592,-122.2901442,8210 35th Avenue Northeast,cafe,,Seattle,4.5
530330006006,bicycling,2018-07-26 07:00:00-07:00,7.175264139216906,48.43333333333333,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330106005,bicycling,2018-07-26 07:00:00-07:00,9.558110627719081,51.76666666666666,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330072001,bicycling,2018-07-26 07:00:00-07:00,0.2684897451833437,2.2333333333333334,Walgreens Pharmacy,47.61884570000001,-122.3455352,566 Denny Way,pharmacy,,Seattle,3.5
530330060001,bicycling,2018-07-26 07:00:00-07:00,1.9204474829086389,12.433333333333335,United States Postal Service,47.622890000000005,-122.35580800000001,415 1st Avenue North,post_office,,Seattle,2.6
530330062003,bicycling,2018-07-26 07:00:00-07:00,2.472964574269733,16.516666666666666,University of Washington,47.655614,-122.30521100000001,,citywide,Major Employment Area,,
530330107023,bicycling,2018-07-26 07:00:00-07:00,0.15351149782473586,1.6333333333333333,West Seattle Elementary School,47.541578,-122.374133,6760 34th Avenue Southwest,school,,Seattle,4.2
530330081001,bicycling,2018-07-26 07:00:00-07:00,8.588564325668116,63.2,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330080022,bicycling,2018-07-26 07:00:00-07:00,2.7799875699192045,19.016666666666666,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330043021,bicycling,2018-07-26 07:00:00-07:00,0.7426973275326291,4.816666666666666,H Mart,47.6588898,-122.31286429999999,4216 University Way Northeast,supermarket,,Seattle,4.4
530330098005,bicycling,2018-07-26 07:00:00-07:00,0.5295214418893723,2.3666666666666667,Safeway,47.580117,-122.38631940000002,2622 California Avenue Southwest,supermarket,,Seattle,4.1
530330102003,bicycling,2018-07-26 07:00:00-07:00,4.875699192044748,33.98333333333333,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330053022,bicycling,2018-07-26 07:00:00-07:00,0.7315102548166563,5.366666666666666,University Campus,47.65444945,-122.30950130000001,,urban_village,,,
530330110012,bicycling,2018-07-26 07:00:00-07:00,6.050341827221877,42.95,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330110012,bicycling,2018-07-26 07:00:00-07:00,6.050341827221877,42.95,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330044001,bicycling,2018-07-26 07:00:00-07:00,8.24735860783095,53.05,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330116003,bicycling,2018-07-26 07:00:00-07:00,9.02486016159105,60.1,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330116003,bicycling,2018-07-26 07:00:00-07:00,9.02486016159105,60.1,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330112002,bicycling,2018-07-26 07:00:00-07:00,15.104412678682413,97.25,North Seattle College,47.699252,-122.33352,,citywide,College,,
530330073001,bicycling,2018-07-26 07:00:00-07:00,1.9981354878806712,18.466666666666665,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330111012,bicycling,2018-07-26 07:00:00-07:00,0.8222498446239901,4.533333333333333,Aki Kurose Middle School,47.5463092,-122.28202240000002,3928 South Graham Street,school,,Seattle,3.9
530330001003,bicycling,2018-07-26 07:00:00-07:00,0.4934742075823493,4.766666666666667,Grocery Outlet Bargain Market,47.721644899999994,-122.2952533,3020 Northeast 127th Street,supermarket,,Seattle,4.3
530330114011,bicycling,2018-07-26 07:00:00-07:00,1.1758856432566809,8.4,The People's Choice Marketplace,47.5188795,-122.3565064,9416 Delridge Way Southwest,supermarket,,Seattle,5.0
530330073001,bicycling,2018-07-26 07:00:00-07:00,9.592914853946553,61.7,Bellevue-Square,47.615522999999996,-122.199049,,citywide,Major Employment Area,,
530330099004,bicycling,2018-07-26 07:00:00-07:00,3.845245494095712,27.716666666666665,Beacon Hill Branch - The Seattle Public Library,47.5779907,-122.31140330000001,2821 Beacon Avenue South,library,,Seattle,4.5
530330117001,bicycling,2018-07-26 07:00:00-07:00,0.6985705407085147,5.133333333333334,Ethio Mini-Market,47.527018,-122.26955600000001,8432 Rainier Avenue South,supermarket,,Seattle,5.0
530330001005,bicycling,2018-07-26 07:00:00-07:00,9.2591671845867,65.06666666666666,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330001005,bicycling,2018-07-26 07:00:00-07:00,9.2591671845867,65.06666666666666,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330012002,bicycling,2018-07-26 07:00:00-07:00,1.2324425108763206,11.15,Sacajawea Elementary School,47.698505299999994,-122.30755420000001,9501 20th Avenue Northeast,school,,Seattle,3.5
530330031005,bicycling,2018-07-26 07:00:00-07:00,7.836544437538843,46.13333333333333,University of Washington,47.655614,-122.30521100000001,,citywide,Major Employment Area,,
530330058023,bicycling,2018-07-26 07:00:00-07:00,0.961466749533872,6.05,USPS Interbay Carrier Annex,47.6372036,-122.37564040000001,2010 15th Avenue West,post_office,,Seattle,1.9
530330106001,bicycling,2018-07-26 07:00:00-07:00,1.6128029832193909,10.283333333333333,United States Postal Service,47.5642222,-122.38633259999999,4412 California Avenue Southwest,post_office,,Seattle,2.8
530330013001,bicycling,2018-07-26 07:00:00-07:00,7.72591671845867,51.05,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330049004,bicycling,2018-07-26 07:00:00-07:00,0.15102548166563082,1.6,Lighthouse Roasters,47.659108399999994,-122.3541979,400 North 43rd Street,cafe,,Seattle,4.7
